"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"2663";104900;2010;"FORD";"FIGO";62793;1,4;242
"2664";117900;2013;"FORD";"FIGO";30748;1,4;242
"2665";249995;2014;"Featured";"Listing";42000;2;243
"2666";89900;2004;"FORD";"RANGER";NA;2,5;243
"2667";84900;2006;"FORD";"RANGER";NA;2,2;243
"2668";92900;2012;"FORD";"FIGO";73305;1,4;243
"2669";339900;2014;"FORD";"RANGER";18000;2,2;243
"2670";149950;2015;"FORD";"FIGO";6583;NA;243
"2671";359950;2014;"FORD";"KUGA";23675;2;243
"2672";119000;2013;"FORD";"FIGO";23400;1,4;243
"2673";98000;2013;"FORD";"FIGO";55000;1,4;243
"2674";319950;2012;"FORD";"RANGER";97500;3,2;243
"2675";69900;2010;"FORD";"BANTAM";197745;1,6;243
"2676";249995;2014;"Featured";"Listing";42000;2;244
"2677";69900;2010;"FORD";"BANTAM";197745;1,6;244
"2678";225000;2012;"FORD";"RANGER";99700;2,2;244
"2679";99900;2012;"FORD";"FIGO";33400;1,4;244
"2680";339990;2014;"FORD";"TOURNEO";43645;2,2;244
"2681";283900;2015;"FORD";"FOCUS";1900;NA;244
"2682";109950;2011;"FORD";"BANTAM";145220;1,3;244
"2683";79950;2009;"FORD";"BANTAM";163000;1,3;244
"2684";99950;2010;"FORD";"BANTAM";133000;1,6;244
"2685";94990;2010;"FORD";"FIGO";105000;1,4;244
"2686";79990;2010;"FORD";"BANTAM";173000;1,3;244
"2687";249995;2014;"Featured";"Listing";42000;2;245
"2688";189900;2012;"FORD";"FOCUS";68000;2;245
"2689";154900;2012;"FORD";"FOCUS";153000;NA;245
"2690";159995;2014;"FORD";"FIESTA";23000;NA;245
"2691";249995;2014;"FORD";"ECOSPORT";9150;1,5;245
"2692";99990;2012;"FORD";"BANTAM";136000;1,6;245
"2693";189995;2014;"FORD";"FIESTA";27000;1,6;245
"2694";159900;2013;"FORD";"FOCUS";75000;1,6;245
"2695";169900;2009;"FORD";"RANGER";172105;3;245
"2696";249990;2011;"FORD";"KUGA";95000;2,5;245
"2697";289900;2013;"FORD";"FOCUS";42517;NA;245
"2698";249995;2014;"Featured";"Listing";42000;2;246
"2699";389900;2014;"FORD";"RANGER";3700;2,2;246
"2700";399950;2013;"FORD";"RANGER";NA;3,2;246
"2701";589995;2015;"FORD";"RANGER";160;3,2;246
"2702";209500;2015;"FORD";"FOCUS";500;1;246
"2703";359950;2013;"FORD";"RANGER";62400;3,2;246
"2704";419900;2015;"FORD";"FUSION";2000;2;246
"2705";219990;2013;"FORD";"ECOSPORT";17000;1;246
"2706";139950;2014;"FORD";"FIESTA";15000;1,4;246
"2707";239995;2011;"FORD";"RANGER";85500;NA;246
"2708";229995;2012;"FORD";"RANGER";130000;NA;246
"2709";249995;2014;"Featured";"Listing";42000;2;247
"2710";139900;2009;"FORD";"FOCUS";91871;2;247
"2711";187900;2015;"FORD";"FIESTA";11200;NA;247
"2712";307900;2015;"FORD";"KUGA";105;1,6;247
"2713";429900;2015;"FORD";"FUSION";3000;2;247
"2714";259900;2015;"FORD";"FIESTA";8000;1,6;247
"2715";209900;2015;"FORD";"FIESTA";5000;1,6;247
"2716";175900;2015;"FORD";"FIESTA";5000;1,4;247
"2717";179900;2014;"FORD";"FIESTA";11000;1;247
"2718";309900;2015;"FORD";"RANGER";5000;3,2;247
"2719";122900;2015;"FORD";"FIGO";2500;NA;247
"2720";249995;2014;"Featured";"Listing";42000;2;248
"2721";122900;2015;"FORD";"FIGO";1000;NA;248
"2722";349900;2015;"FORD";"TOURNEO";2500;NA;248
"2723";189900;2015;"FORD";"FIESTA";4620;NA;248
"2724";124900;2015;"FORD";"FIGO";5000;1,4;248
"2725";349900;2015;"FORD";"KUGA";11500;NA;248
"2726";289999;2015;"FORD";"KUGA";9000;1,5;248
"2727";119995;2014;"FORD";"FIGO";24000;1,4;248
"2728";89995;2010;"FORD";"FIGO";99800;1,4;248
"2729";159900;2013;"FORD";"FIESTA";43000;1,6;248
"2730";354900;2013;"FORD";"RANGER";117000;3,2;248
"2731";249995;2014;"Featured";"Listing";42000;2;249
"2732";399995;2014;"FORD";"RANGER";44000;3,2;249
"2733";225000;2011;"FORD";"RANGER";111000;3;249
"2734";231000;2009;"FORD";"RANGER";174000;3;249
"2735";124950;2011;"FORD";"BANTAM";81245;NA;249
"2736";109900;2013;"FORD";"FIGO";35250;1,4;249
"2737";99950;2010;"FORD";"IKON";98279;1,6;249
"2738";169000;2011;"FORD";"FOCUS";85000;2,5;249
"2739";209900;2015;"FORD";"FIESTA";8000;NA;249
"2740";362740;2015;"FORD";"TRANSIT";6000;NA;249
"2741";489900;2015;"FORD";"RANGER";3000;NA;249
"2742";249995;2014;"Featured";"Listing";42000;2;250
"2743";275990;2013;"FORD";"FOCUS";53614;NA;250
"2744";129900;2009;"FORD";"FOCUS";87000;NA;250
"2745";369900;2015;"FORD";"KUGA";500;NA;250
"2746";109900;2014;"FORD";"FIGO";13990;NA;250
"2747";125900;2015;"FORD";"FIGO";5100;NA;250
"2748";125900;2015;"FORD";"FIGO";6900;NA;250
"2749";125900;2015;"FORD";"FIGO";6000;NA;250
"2750";125900;2015;"FORD";"FIGO";4200;NA;250
"2751";125900;2015;"FORD";"FIGO";9700;NA;250
"2752";98990;2012;"FORD";"FIGO";38000;1,4;250
"2753";249995;2014;"Featured";"Listing";42000;2;251
"2754";429995;2015;"FORD";"KUGA";6899;2;251
"2755";94990;2012;"FORD";"FIGO";51000;1,4;251
"2756";126900;2014;"FORD";"FIGO";41000;1,4;251
"2757";209950;2013;"FORD";"ECOSPORT";17100;1,5;251
"2758";169900;2013;"FORD";"FOCUS";37000;1,6;251
"2759";349900;2013;"FORD";"KUGA";31000;2;251
"2760";112900;2014;"FORD";"FIGO";22000;1,4;251
"2761";379900;2014;"FORD";"RANGER";68000;3,2;251
"2762";265900;2015;"FORD";"ECOSPORT";105;1,5;251
"2763";265900;2015;"FORD";"ECOSPORT";105;1,5;251
"2764";249995;2014;"Featured";"Listing";42000;2;252
"2765";265900;2015;"FORD";"ECOSPORT";105;1,5;252
"2766";269989;2013;"FORD";"FOCUS";44000;2;252
"2767";265900;2015;"FORD";"ECOSPORT";105;1,5;252
"2768";149995;2014;"FORD";"FIESTA";32562;1,4;252
"2769";129900;2014;"FORD";"IKON";22000;NA;252
"2770";189900;2015;"FORD";"FIESTA";6500;NA;252
"2771";109900;2014;"FORD";"FIGO";13000;NA;252
"2772";179900;2015;"FORD";"FIESTA";14500;NA;252
"2773";229995;2010;"FORD";"FOCUS";67000;2,5;252
"2774";99950;2013;"FORD";"FIGO";21000;NA;252
"2775";249995;2014;"Featured";"Listing";42000;2;253
"2776";109900;2014;"FORD";"FIGO";25000;1,4;253
"2777";109900;2014;"FORD";"FIGO";25000;1,4;253
"2778";265900;2015;"FORD";"ECOSPORT";105;1,5;253
"2779";265900;2015;"FORD";"ECOSPORT";105;1,5;253
"2780";260900;2015;"FORD";"ECOSPORT";105;1;253
"2781";260900;2015;"FORD";"ECOSPORT";105;1;253
"2782";265900;2015;"FORD";"ECOSPORT";105;1,5;253
"2783";260900;2015;"FORD";"ECOSPORT";105;1;253
"2784";260900;2015;"FORD";"ECOSPORT";105;1;253
"2785";249995;2015;"FORD";"RANGER";NA;2,2;253
"2786";249995;2014;"Featured";"Listing";42000;2;254
"2787";439995;2015;"FORD";"RANGER";NA;3,2;254
"2788";489995;2015;"FORD";"RANGER";NA;3,2;254
"2789";429995;2015;"FORD";"RANGER";12281;3,2;254
"2790";245900;2015;"FORD";"ECOSPORT";105;1,5;254
"2791";429995;2015;"FORD";"RANGER";NA;3,2;254
"2792";129950;2011;"FORD";"BANTAM";49382;1,6;254
"2793";489995;2015;"FORD";"RANGER";NA;3,2;254
"2794";429995;2015;"FORD";"RANGER";NA;3,2;254
"2795";434995;2015;"FORD";"RANGER";NA;3,2;254
"2796";129995;2015;"FORD";"IKON";NA;1,6;254
"2797";249995;2014;"Featured";"Listing";42000;2;255
"2798";164999;2014;"FORD";"FIESTA";21600;1,4;255
"2799";144990;2013;"FORD";"FOCUS";48322;1,6;255
"2800";240900;2015;"FORD";"ECOSPORT";105;1;255
"2801";209900;2015;"FORD";"ECOSPORT";105;1,5;255
"2802";268900;2015;"FORD";"TOURNEO";12000;NA;255
"2803";259900;2012;"FORD";"RANGER";85000;NA;255
"2804";124900;2015;"FORD";"FIGO";11000;NA;255
"2805";329900;2015;"FORD";"KUGA";22200;NA;255
"2806";129900;2015;"FORD";"FIGO";12000;NA;255
"2807";209900;2015;"FORD";"FIESTA";14000;NA;255
"2808";249995;2014;"Featured";"Listing";42000;2;256
"2809";209900;2015;"FORD";"FIESTA";8000;NA;256
"2810";199900;2014;"FORD";"RANGER";36400;NA;256
"2811";359900;2015;"FORD";"KUGA";5500;NA;256
