"";"Price";"Year";"Make";"Model";"Mileage";"Engine";"AutoTraderPage"
"243";149990;2009;"SUBARU";"FORESTER";170000;2,5;31
"244";NA;NA;"SUV";NA;NA;2,5;31
"245";NA;NA;"SUV";NA;NA;2,5;31
"246";149990;2009;"SUBARU";"FORESTER";170000;2,5;32
"247";NA;NA;"SUV";NA;NA;2,5;32
"248";NA;NA;"SUV";NA;NA;2,5;32
"249";149990;2009;"SUBARU";"FORESTER";170000;2,5;33
"250";NA;NA;"SUV";NA;NA;2,5;33
"251";NA;NA;"SUV";NA;NA;2,5;33
"252";149990;2009;"SUBARU";"FORESTER";170000;2,5;34
"253";NA;NA;"SUV";NA;NA;2,5;34
"254";NA;NA;"SUV";NA;NA;2,5;34
"255";149990;2009;"SUBARU";"FORESTER";170000;2,5;35
"256";NA;NA;"SUV";NA;NA;2,5;35
"257";NA;NA;"SUV";NA;NA;2,5;35
"258";149990;2009;"SUBARU";"FORESTER";170000;2,5;36
"259";NA;NA;"SUV";NA;NA;2,5;36
"260";NA;NA;"SUV";NA;NA;2,5;36
"261";149990;2009;"SUBARU";"FORESTER";170000;2,5;37
"262";NA;NA;"SUV";NA;NA;2,5;37
"263";NA;NA;"SUV";NA;NA;2,5;37
"264";149990;2009;"SUBARU";"FORESTER";170000;2,5;38
"265";NA;NA;"SUV";NA;NA;2,5;38
"266";NA;NA;"SUV";NA;NA;2,5;38
"267";149990;2009;"SUBARU";"FORESTER";170000;2,5;39
"268";NA;NA;"SUV";NA;NA;2,5;39
"269";NA;NA;"SUV";NA;NA;2,5;39
"270";149990;2009;"SUBARU";"FORESTER";170000;2,5;40
"271";NA;NA;"SUV";NA;NA;2,5;40
"272";NA;NA;"SUV";NA;NA;2,5;40
"273";149990;2009;"SUBARU";"FORESTER";170000;2,5;41
"274";NA;NA;"SUV";NA;NA;2,5;41
"275";NA;NA;"SUV";NA;NA;2,5;41
"276";149990;2009;"SUBARU";"FORESTER";170000;2,5;42
"277";NA;NA;"SUV";NA;NA;2,5;42
"278";NA;NA;"SUV";NA;NA;2,5;42
"279";149990;2009;"SUBARU";"FORESTER";170000;2,5;43
"280";NA;NA;"SUV";NA;NA;2,5;43
"281";NA;NA;"SUV";NA;NA;2,5;43
"282";149990;2009;"SUBARU";"FORESTER";170000;2,5;44
"283";NA;NA;"SUV";NA;NA;2,5;44
"284";NA;NA;"SUV";NA;NA;2,5;44
"285";149990;2009;"SUBARU";"FORESTER";170000;2,5;45
"286";NA;NA;"SUV";NA;NA;2,5;45
"287";NA;NA;"SUV";NA;NA;2,5;45
"288";149990;2009;"SUBARU";"FORESTER";170000;2,5;46
"289";NA;NA;"SUV";NA;NA;2,5;46
"290";NA;NA;"SUV";NA;NA;2,5;46
"291";149990;2009;"SUBARU";"FORESTER";170000;2,5;47
"292";NA;NA;"SUV";NA;NA;2,5;47
"293";NA;NA;"SUV";NA;NA;2,5;47
"294";149990;2009;"SUBARU";"FORESTER";170000;2,5;48
"295";NA;NA;"SUV";NA;NA;2,5;48
"296";NA;NA;"SUV";NA;NA;2,5;48
"297";149990;2009;"SUBARU";"FORESTER";170000;2,5;49
"298";NA;NA;"SUV";NA;NA;2,5;49
"299";NA;NA;"SUV";NA;NA;2,5;49
"300";149990;2009;"SUBARU";"FORESTER";170000;2,5;50
"301";NA;NA;"SUV";NA;NA;2,5;50
"302";NA;NA;"SUV";NA;NA;2,5;50
"303";149990;2009;"SUBARU";"FORESTER";170000;2,5;51
"304";NA;NA;"SUV";NA;NA;2,5;51
"305";NA;NA;"SUV";NA;NA;2,5;51
"306";149990;2009;"SUBARU";"FORESTER";170000;2,5;52
"307";NA;NA;"SUV";NA;NA;2,5;52
"308";NA;NA;"SUV";NA;NA;2,5;52
"309";149990;2009;"SUBARU";"FORESTER";170000;2,5;53
"310";NA;NA;"SUV";NA;NA;2,5;53
"311";NA;NA;"SUV";NA;NA;2,5;53
"312";149990;2009;"SUBARU";"FORESTER";170000;2,5;54
"313";NA;NA;"SUV";NA;NA;2,5;54
"314";NA;NA;"SUV";NA;NA;2,5;54
"315";149990;2009;"SUBARU";"FORESTER";170000;2,5;55
"316";NA;NA;"SUV";NA;NA;2,5;55
"317";NA;NA;"SUV";NA;NA;2,5;55
"318";149990;2009;"SUBARU";"FORESTER";170000;2,5;56
"319";NA;NA;"SUV";NA;NA;2,5;56
"320";NA;NA;"SUV";NA;NA;2,5;56
"321";149990;2009;"SUBARU";"FORESTER";170000;2,5;57
"322";NA;NA;"SUV";NA;NA;2,5;57
"323";NA;NA;"SUV";NA;NA;2,5;57
"324";149990;2009;"SUBARU";"FORESTER";170000;2,5;58
"325";NA;NA;"SUV";NA;NA;2,5;58
"326";NA;NA;"SUV";NA;NA;2,5;58
"327";149990;2009;"SUBARU";"FORESTER";170000;2,5;59
"328";NA;NA;"SUV";NA;NA;2,5;59
"329";NA;NA;"SUV";NA;NA;2,5;59
"330";149990;2009;"SUBARU";"FORESTER";170000;2,5;60
"331";NA;NA;"SUV";NA;NA;2,5;60
"332";NA;NA;"SUV";NA;NA;2,5;60
"333";149990;2009;"SUBARU";"FORESTER";170000;2,5;61
"334";NA;NA;"SUV";NA;NA;2,5;61
"335";NA;NA;"SUV";NA;NA;2,5;61
"336";149990;2009;"SUBARU";"FORESTER";170000;2,5;62
"337";NA;NA;"SUV";NA;NA;2,5;62
"338";NA;NA;"SUV";NA;NA;2,5;62
"339";149990;2009;"SUBARU";"FORESTER";170000;2,5;63
"340";NA;NA;"SUV";NA;NA;2,5;63
"341";NA;NA;"SUV";NA;NA;2,5;63
"342";149990;2009;"SUBARU";"FORESTER";170000;2,5;64
"343";NA;NA;"SUV";NA;NA;2,5;64
"344";NA;NA;"SUV";NA;NA;2,5;64
"345";149990;2009;"SUBARU";"FORESTER";170000;2,5;65
"346";NA;NA;"SUV";NA;NA;2,5;65
"347";NA;NA;"SUV";NA;NA;2,5;65
"348";149990;2009;"SUBARU";"FORESTER";170000;2,5;66
"349";NA;NA;"SUV";NA;NA;2,5;66
"350";NA;NA;"SUV";NA;NA;2,5;66
"351";149990;2009;"SUBARU";"FORESTER";170000;2,5;67
"352";NA;NA;"SUV";NA;NA;2,5;67
"353";NA;NA;"SUV";NA;NA;2,5;67
"354";149990;2009;"SUBARU";"FORESTER";170000;2,5;68
"355";NA;NA;"SUV";NA;NA;2,5;68
"356";NA;NA;"SUV";NA;NA;2,5;68
"357";149990;2009;"SUBARU";"FORESTER";170000;2,5;69
"358";NA;NA;"SUV";NA;NA;2,5;69
"359";NA;NA;"SUV";NA;NA;2,5;69
"360";149990;2009;"SUBARU";"FORESTER";170000;2,5;70
"361";NA;NA;"SUV";NA;NA;2,5;70
"362";NA;NA;"SUV";NA;NA;2,5;70
"363";149990;2009;"SUBARU";"FORESTER";170000;2,5;71
"364";NA;NA;"SUV";NA;NA;2,5;71
"365";NA;NA;"SUV";NA;NA;2,5;71
"366";149990;2009;"SUBARU";"FORESTER";170000;2,5;72
"367";NA;NA;"SUV";NA;NA;2,5;72
"368";NA;NA;"SUV";NA;NA;2,5;72
"369";149990;2009;"SUBARU";"FORESTER";170000;2,5;73
"370";NA;NA;"SUV";NA;NA;2,5;73
"371";NA;NA;"SUV";NA;NA;2,5;73
"372";149990;2009;"SUBARU";"FORESTER";170000;2,5;74
"373";NA;NA;"SUV";NA;NA;2,5;74
"374";NA;NA;"SUV";NA;NA;2,5;74
"375";149990;2009;"SUBARU";"FORESTER";170000;2,5;75
"376";NA;NA;"SUV";NA;NA;2,5;75
"377";NA;NA;"SUV";NA;NA;2,5;75
"378";149990;2009;"SUBARU";"FORESTER";170000;2,5;76
"379";NA;NA;"SUV";NA;NA;2,5;76
"380";NA;NA;"SUV";NA;NA;2,5;76
"381";149990;2009;"SUBARU";"FORESTER";170000;2,5;77
"382";NA;NA;"SUV";NA;NA;2,5;77
"383";NA;NA;"SUV";NA;NA;2,5;77
"384";149990;2009;"SUBARU";"FORESTER";170000;2,5;78
"385";NA;NA;"SUV";NA;NA;2,5;78
"386";NA;NA;"SUV";NA;NA;2,5;78
"387";149990;2009;"SUBARU";"FORESTER";170000;2,5;79
"388";NA;NA;"SUV";NA;NA;2,5;79
"389";NA;NA;"SUV";NA;NA;2,5;79
"390";149990;2009;"SUBARU";"FORESTER";170000;2,5;80
"391";NA;NA;"SUV";NA;NA;2,5;80
"392";NA;NA;"SUV";NA;NA;2,5;80
"393";149990;2009;"SUBARU";"FORESTER";170000;2,5;81
"394";NA;NA;"SUV";NA;NA;2,5;81
"395";NA;NA;"SUV";NA;NA;2,5;81
"396";149990;2009;"SUBARU";"FORESTER";170000;2,5;82
"397";NA;NA;"SUV";NA;NA;2,5;82
"398";NA;NA;"SUV";NA;NA;2,5;82
"399";149990;2009;"SUBARU";"FORESTER";170000;2,5;83
"400";NA;NA;"SUV";NA;NA;2,5;83
"401";NA;NA;"SUV";NA;NA;2,5;83
"402";149990;2009;"SUBARU";"FORESTER";170000;2,5;84
"403";NA;NA;"SUV";NA;NA;2,5;84
"404";NA;NA;"SUV";NA;NA;2,5;84
"405";149990;2009;"SUBARU";"FORESTER";170000;2,5;85
"406";NA;NA;"SUV";NA;NA;2,5;85
"407";NA;NA;"SUV";NA;NA;2,5;85
"408";149990;2009;"SUBARU";"FORESTER";170000;2,5;86
"409";NA;NA;"SUV";NA;NA;2,5;86
"410";NA;NA;"SUV";NA;NA;2,5;86
"411";149990;2009;"SUBARU";"FORESTER";170000;2,5;87
"412";NA;NA;"SUV";NA;NA;2,5;87
"413";NA;NA;"SUV";NA;NA;2,5;87
"414";149990;2009;"SUBARU";"FORESTER";170000;2,5;88
"415";NA;NA;"SUV";NA;NA;2,5;88
"416";NA;NA;"SUV";NA;NA;2,5;88
"417";149990;2009;"SUBARU";"FORESTER";170000;2,5;89
"418";NA;NA;"SUV";NA;NA;2,5;89
"419";NA;NA;"SUV";NA;NA;2,5;89
"420";149990;2009;"SUBARU";"FORESTER";170000;2,5;90
"421";NA;NA;"SUV";NA;NA;2,5;90
"422";NA;NA;"SUV";NA;NA;2,5;90
"423";149990;2009;"SUBARU";"FORESTER";170000;2,5;91
"424";NA;NA;"SUV";NA;NA;2,5;91
"425";NA;NA;"SUV";NA;NA;2,5;91
"426";149990;2009;"SUBARU";"FORESTER";170000;2,5;92
"427";NA;NA;"SUV";NA;NA;2,5;92
"428";NA;NA;"SUV";NA;NA;2,5;92
"429";149990;2009;"SUBARU";"FORESTER";170000;2,5;93
"430";NA;NA;"SUV";NA;NA;2,5;93
"431";NA;NA;"SUV";NA;NA;2,5;93
"432";149990;2009;"SUBARU";"FORESTER";170000;2,5;94
"433";NA;NA;"SUV";NA;NA;2,5;94
"434";NA;NA;"SUV";NA;NA;2,5;94
"435";149990;2009;"SUBARU";"FORESTER";170000;2,5;95
"436";NA;NA;"SUV";NA;NA;2,5;95
"437";NA;NA;"SUV";NA;NA;2,5;95
"438";149990;2009;"SUBARU";"FORESTER";170000;2,5;96
"439";NA;NA;"SUV";NA;NA;2,5;96
"440";NA;NA;"SUV";NA;NA;2,5;96
"441";149990;2009;"SUBARU";"FORESTER";170000;2,5;97
"442";NA;NA;"SUV";NA;NA;2,5;97
"443";NA;NA;"SUV";NA;NA;2,5;97
"444";149990;2009;"SUBARU";"FORESTER";170000;2,5;98
"445";NA;NA;"SUV";NA;NA;2,5;98
"446";NA;NA;"SUV";NA;NA;2,5;98
"447";149990;2009;"SUBARU";"FORESTER";170000;2,5;99
"448";NA;NA;"SUV";NA;NA;2,5;99
"449";NA;NA;"SUV";NA;NA;2,5;99
"450";149990;2009;"SUBARU";"FORESTER";170000;2,5;100
"451";NA;NA;"SUV";NA;NA;2,5;100
"452";NA;NA;"SUV";NA;NA;2,5;100
"453";149990;2009;"SUBARU";"FORESTER";170000;2,5;101
"454";NA;NA;"SUV";NA;NA;2,5;101
"455";NA;NA;"SUV";NA;NA;2,5;101
"456";149990;2009;"SUBARU";"FORESTER";170000;2,5;102
"457";NA;NA;"SUV";NA;NA;2,5;102
"458";NA;NA;"SUV";NA;NA;2,5;102
"459";149990;2009;"SUBARU";"FORESTER";170000;2,5;103
"460";NA;NA;"SUV";NA;NA;2,5;103
"461";NA;NA;"SUV";NA;NA;2,5;103
"462";149990;2009;"SUBARU";"FORESTER";170000;2,5;104
"463";NA;NA;"SUV";NA;NA;2,5;104
"464";NA;NA;"SUV";NA;NA;2,5;104
"465";149990;2009;"SUBARU";"FORESTER";170000;2,5;105
"466";NA;NA;"SUV";NA;NA;2,5;105
"467";NA;NA;"SUV";NA;NA;2,5;105
"468";149990;2009;"SUBARU";"FORESTER";170000;2,5;106
"469";NA;NA;"SUV";NA;NA;2,5;106
"470";NA;NA;"SUV";NA;NA;2,5;106
"471";149990;2009;"SUBARU";"FORESTER";170000;2,5;107
"472";NA;NA;"SUV";NA;NA;2,5;107
"473";NA;NA;"SUV";NA;NA;2,5;107
"474";149990;2009;"SUBARU";"FORESTER";170000;2,5;108
"475";NA;NA;"SUV";NA;NA;2,5;108
"476";NA;NA;"SUV";NA;NA;2,5;108
"477";149990;2009;"SUBARU";"FORESTER";170000;2,5;109
"478";NA;NA;"SUV";NA;NA;2,5;109
"479";NA;NA;"SUV";NA;NA;2,5;109
